date,prediction,actual_return,strategy_return,daily_volume,position,cumulative_value,price,is_switch,signal,price_return
2020-10-09 11:15:00,0.0028626710739036096,0.0,0.0,0,0.0,1.0,6026.0,False,1.0,0.0
2020-10-09 14:15:00,0.0018769615492799086,0.0036508463325588547,0.0036508463325588547,1,1.0,1.0036508463325589,6048.0,False,1.0,0.0036508463325588547
2020-10-09 14:55:00,0.00250657968871381,0.00694444444444442,0.00694444444444442,0,1.0,1.0105952907770033,6090.0,False,1.0,0.00694444444444442
2020-10-12 10:00:00,0.002923739184160023,0.030541871921182295,0.030541871921182295,0,1.0,1.0411371626981856,6276.0,False,1.0,0.030541871921182295
2020-10-12 11:15:00,0.005010026790588704,-0.006692160611854736,-0.006692160611854736,0,1.0,1.034445002086331,6234.0,False,1.0,-0.006692160611854736
2020-10-12 14:15:00,0.004549848005302237,0.008982996470965565,0.008982996470965565,0,1.0,1.0434279985572963,6290.0,False,1.0,0.008982996470965565
2020-10-12 14:55:00,0.004639105015000194,-0.006677265500794949,-0.006677265500794949,0,1.0,1.0367507330565013,6248.0,False,1.0,-0.006677265500794949
2020-10-12 22:00:00,0.004873948234718202,-0.000640204865556937,-0.000640204865556937,0,1.0,1.0361105281909446,6244.0,False,1.0,-0.000640204865556937
2020-10-12 22:55:00,0.0059260834015423475,-0.012491992312620104,-0.012491992312620104,0,1.0,1.0236185358783243,6166.0,False,1.0,-0.012491992312620104
2020-10-13 10:00:00,0.0043625893790901265,0.009082062925721779,0.009082062925721779,0,1.0,1.032700598804046,6222.0,False,1.0,0.009082062925721779
2020-10-13 11:15:00,0.0027373437606568675,-0.004500160720025681,-0.004500160720025681,0,1.0,1.0282004380840206,6194.0,False,1.0,-0.004500160720025681
2020-10-13 14:15:00,0.0026778760696915455,0.003228931223764997,0.003228931223764997,0,1.0,1.0314293693077854,6214.0,False,1.0,0.003228931223764997
2020-10-13 14:55:00,0.00281302954972537,0.0028966849050531263,0.0028966849050531263,0,1.0,1.0343260542128387,6232.0,False,1.0,0.0028966849050531263
2020-10-13 22:00:00,0.001716130327862643,-0.0009627727856226231,-0.0009627727856226231,0,1.0,1.033363281427216,6226.0,False,1.0,-0.0009627727856226231
2020-10-13 22:55:00,0.002533130927813279,-0.0009637006103436763,-0.0009637006103436763,0,1.0,1.0323995808168722,6220.0,False,1.0,-0.0009637006103436763
2020-10-14 10:00:00,0.0032434460033678347,0.0019292604501608412,0.0019292604501608412,0,1.0,1.0343288412670333,6232.0,False,1.0,0.0019292604501608412
2020-10-14 11:15:00,0.0019094480421438323,-0.00224646983311938,-0.00224646983311938,0,1.0,1.0320823714339138,6218.0,False,1.0,-0.00224646983311938
2020-10-14 14:15:00,0.0011011933635513282,-0.0019298809906722614,-0.0019298809906722614,0,1.0,1.0301524904432415,6206.0,False,1.0,-0.0019298809906722614
2020-10-14 14:55:00,0.0012393537725902484,0.012246213341927215,0.012246213341927215,0,1.0,1.0423987037851687,6282.0,False,1.0,0.012246213341927215
2020-10-14 22:00:00,0.0014375346071655484,-0.006367398917542233,-0.006367398917542233,0,1.0,1.0360313048676266,6242.0,False,1.0,-0.006367398917542233
