date,prediction,actual_return,strategy_return,daily_volume,position,cumulative_value,price,is_switch,open,signal,price_return
2018-04-17 10:40:00,-0.0006748671862082563,-0.0008032128514056103,-0.0,0,0.0,1.0,4980.0,False,4980.0,-1.0,-0.0008032128514056103
2018-04-17 11:25:00,0.00044646290745249434,-0.002813504823151125,0.002813504823151125,1,-1.0,1.002813504823151,4976.0,False,4976.0,0.0,-0.002813504823151125
2018-04-17 14:10:00,0.0015967192496436529,0.0016122531237403592,0.0,1,0.0,1.002813504823151,4962.0,False,4962.0,1.0,0.0016122531237403592
2018-04-17 14:55:00,0.0009568027859102817,0.005231388329979936,0.005231388329979936,1,1.0,1.008044893153131,4970.0,False,4970.0,1.0,0.005231388329979936
2018-04-17 21:35:00,0.0004125971318636729,-0.0004003202562049557,-0.0004003202562049557,0,1.0,1.007644572896926,4996.0,False,4996.0,1.0,-0.0004003202562049557
2018-04-18 09:40:00,0.00016997146797059423,-0.00040048057669206383,-0.00040048057669206383,0,1.0,1.0072440923202342,4994.0,False,4994.0,1.0,-0.00040048057669206383
2018-04-18 10:40:00,0.00011122323179217798,0.0024038461538462563,0.0024038461538462563,0,1.0,1.0096479384740804,4992.0,False,4992.0,1.0,0.0024038461538462563
2018-04-18 11:25:00,0.0005970458144836439,-0.001998401278976769,-0.001998401278976769,0,1.0,1.0076495371951035,5004.0,False,5004.0,1.0,-0.001998401278976769
2018-04-18 14:10:00,0.0015098447595999207,0.0004004805766919528,0.0004004805766919528,0,1.0,1.0080500177717955,4994.0,False,4994.0,1.0,0.0004004805766919528
2018-04-18 14:55:00,0.0010150496057038066,0.0020016012810248895,0.0020016012810248895,0,1.0,1.0100516190528204,4996.0,False,4996.0,1.0,0.0020016012810248895
2018-04-18 21:35:00,0.0004775960461640207,0.0007990411506193507,0.0007990411506193507,0,1.0,1.0108506602034397,5006.0,False,5006.0,1.0,0.0007990411506193507
2018-04-19 09:40:00,0.00032972434993583475,0.0011976047904191933,0.0011976047904191933,0,1.0,1.012048264993859,5010.0,False,5010.0,1.0,0.0011976047904191933
2018-04-19 10:40:00,-6.428292573585584e-06,0.0,0.0,0,1.0,1.012048264993859,5016.0,False,5016.0,0.0,0.0
2018-04-19 11:25:00,0.000505601911786069,-0.0015948963317384823,-0.0,1,0.0,1.012048264993859,5016.0,False,5016.0,1.0,-0.0015948963317384823
2018-04-19 14:10:00,0.0015458014983931523,0.0003993610223642641,0.0003993610223642641,1,1.0,1.0124476260162232,5008.0,False,5008.0,1.0,0.0003993610223642641
2018-04-19 14:55:00,0.0008129210600657043,0.0011976047904191933,0.0011976047904191933,0,1.0,1.0136452308066424,5010.0,False,5010.0,1.0,0.0011976047904191933
2018-04-19 21:35:00,0.0006233512280452597,0.0031897926634769647,0.0031897926634769647,0,1.0,1.0168350234701193,5016.0,False,5016.0,1.0,0.0031897926634769647
2018-04-20 09:40:00,0.00032219940434441755,0.0,0.0,0,1.0,1.0168350234701193,5032.0,False,5032.0,1.0,0.0
2018-04-20 10:40:00,-0.00013449305330387058,0.0,0.0,0,1.0,1.0168350234701193,5032.0,False,5032.0,0.0,0.0
2018-04-20 11:25:00,0.00037435782624409405,-0.002782193958664525,-0.0,1,0.0,1.0168350234701193,5032.0,False,5032.0,0.0,-0.002782193958664525
2018-04-20 14:10:00,0.001434650787800159,-0.0011956954962136779,-0.0,1,0.0,1.0168350234701193,5018.0,False,5018.0,1.0,-0.0011956954962136779
2018-04-20 14:55:00,0.0004971424655219464,0.0,0.0,0,1.0,1.0168350234701193,5012.0,False,5012.0,1.0,0.0
2018-04-20 21:35:00,0.00048397383875930144,0.002394253790901857,0.002394253790901857,0,1.0,1.0192292772610212,5012.0,False,5012.0,1.0,0.002394253790901857
2018-04-23 09:40:00,0.00032167360373476733,0.001990445859872514,0.001990445859872514,0,1.0,1.0212197231208937,5024.0,False,5024.0,1.0,0.001990445859872514
2018-04-23 10:40:00,-0.0003380839239117815,-0.002781088597536785,-0.002781088597536785,0,1.0,1.018438634523357,5034.0,False,5034.0,0.0,-0.002781088597536785
2018-04-23 11:25:00,0.00034356844068208375,0.0007968127490038945,0.0,1,0.0,1.018438634523357,5020.0,False,5020.0,0.0,0.0007968127490038945
2018-04-23 14:10:00,0.0012039205800027626,-0.00039808917197448057,-0.0,1,0.0,1.018438634523357,5024.0,False,5024.0,1.0,-0.00039808917197448057
2018-04-23 14:55:00,-0.00013861127153869988,-0.007168458781361964,-0.007168458781361964,0,1.0,1.0112701757419948,5022.0,False,5022.0,0.0,-0.007168458781361964
2018-04-24 09:40:00,-0.000662532406346824,0.0008022462896108973,0.0,1,0.0,1.0112701757419948,4986.0,False,4986.0,-1.0,0.0008022462896108973
2018-04-24 10:40:00,-0.0005916801783959948,-0.00040080160320643543,0.00040080160320643543,1,-1.0,1.0116709773452013,4990.0,False,4990.0,-1.0,-0.00040080160320643543
2018-04-24 11:25:00,0.00036128122793226277,0.001202886928628688,-0.001202886928628688,0,-1.0,1.0104680904165728,4988.0,False,4988.0,0.0,0.001202886928628688
2018-04-24 14:10:00,0.0014039354584190382,-0.00040048057669206383,-0.0,1,0.0,1.0104680904165728,4994.0,False,4994.0,1.0,-0.00040048057669206383
2018-04-24 14:55:00,0.0002768042231657848,-0.002804487179487225,-0.002804487179487225,1,1.0,1.0076636032370856,4992.0,False,4992.0,1.0,-0.002804487179487225
2018-04-24 21:35:00,0.00036134885670717476,0.0008035355564484092,0.0008035355564484092,0,1.0,1.008467138793534,4978.0,False,4978.0,1.0,0.0008035355564484092
2018-04-25 09:40:00,0.00011092130616094834,0.0016057808109193328,0.0016057808109193328,0,1.0,1.0100729196044531,4982.0,False,4982.0,1.0,0.0016057808109193328
2018-04-25 10:40:00,-0.00029725903207757553,0.002805611222444826,0.002805611222444826,0,1.0,1.0128785308268982,4990.0,False,4990.0,0.0,0.002805611222444826
2018-04-25 11:25:00,0.000305709992191715,-0.0023980815347721673,-0.0,1,0.0,1.0128785308268982,5004.0,False,5004.0,0.0,-0.0023980815347721673
2018-04-25 14:10:00,0.0013175105719041287,0.0004006410256409687,0.0,1,0.0,1.0128785308268982,4992.0,False,4992.0,1.0,0.0004006410256409687
2018-04-25 14:55:00,0.00042149022953455147,-0.0012014417300760805,-0.0012014417300760805,0,1.0,1.011677089096822,4994.0,False,4994.0,1.0,-0.0012014417300760805
2018-04-25 21:35:00,0.0004299545873871724,-0.000801924619085792,-0.000801924619085792,0,1.0,1.0108751644777363,4988.0,False,4988.0,1.0,-0.000801924619085792
2018-04-26 09:40:00,-0.00010998919328812805,-0.0020064205457464013,-0.0020064205457464013,0,1.0,1.0088687439319899,4984.0,False,4984.0,0.0,-0.0020064205457464013
2018-04-26 10:40:00,-0.0006868281038577,-0.0008041817450743505,-0.0,1,0.0,1.0088687439319899,4974.0,False,4974.0,-1.0,-0.0008041817450743505
2018-04-26 11:25:00,0.00032871360141766546,0.0032193158953721657,-0.0032193158953721657,1,-1.0,1.0056494280366177,4970.0,False,4970.0,0.0,0.0032193158953721657
2018-04-26 14:10:00,0.0016499220996914767,0.001203369434416457,0.0,1,0.0,1.0056494280366177,4986.0,False,4986.0,1.0,0.001203369434416457
2018-04-26 14:55:00,0.0007946380049733971,-0.0008012820512820484,-0.0008012820512820484,1,1.0,1.0048481459853356,4992.0,False,4992.0,1.0,-0.0008012820512820484
2018-04-26 21:35:00,0.0003986571778149291,0.0,0.0,0,1.0,1.0048481459853356,4988.0,False,4988.0,1.0,0.0
2018-04-27 09:40:00,-4.9723443471070275e-05,0.0,0.0,0,1.0,1.0048481459853356,4988.0,False,4988.0,0.0,0.0
2018-04-27 10:40:00,-0.0004595923252295144,-0.00200481154771448,-0.0,1,0.0,1.0048481459853356,4988.0,False,4988.0,-1.0,-0.00200481154771448
2018-04-27 11:25:00,0.000493369705833911,0.0,-0.0,1,-1.0,1.0048481459853356,4978.0,False,4978.0,0.0,0.0
2018-04-27 14:10:00,0.0014348130037761745,0.0004017677782242046,0.0,1,0.0,1.0048481459853356,4978.0,False,4978.0,1.0,0.0004017677782242046
2018-04-27 14:55:00,0.0008454728787613505,0.002008032128514081,0.002008032128514081,1,1.0,1.0068561781138496,4980.0,False,4980.0,1.0,0.002008032128514081
